timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-08T14:50:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5364,0.904,0.3676,56.34,0.495169,44.19,100.53,89.24
2026-05-08T14:55:00+00:00,SOLUSDT,TIMEOUT_SELL,MAX_TRADES_DAY,0.4804,0.832,0.3516,100.49,0.0,0.0,100.49,89.15
2026-05-08T15:00:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3736,0.688,0.3144,100.49,0.0,0.0,100.49,88.97
2026-05-08T15:05:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4382,0.672,0.2338,100.49,0.0,0.0,100.49,88.95
2026-05-08T15:10:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4663,0.632,0.1657,100.49,0.0,0.0,100.49,88.9
2026-05-08T15:15:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3732,0.472,0.0988,100.49,0.0,0.0,100.49,88.7
2026-05-08T15:20:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.3192,0.296,0.0232,100.49,0.0,0.0,100.49,88.48
2026-05-08T15:25:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5,0.287,0.213,100.49,0.0,0.0,100.49,88.59
2026-05-08T15:30:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6604,0.5,0.1604,100.49,0.0,0.0,100.49,88.82
2026-05-08T15:35:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6993,0.7059,0.0066,100.49,0.0,0.0,100.49,89.06
2026-05-08T15:40:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6346,0.7955,0.1609,100.49,0.0,0.0,100.49,89.18
2026-05-08T15:45:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5728,0.875,0.3022,100.49,0.0,0.0,100.49,89.25
2026-05-08T15:50:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6592,1.0,0.3408,100.49,0.0,0.0,100.49,89.5
2026-05-08T15:55:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.62,1.0,0.38,100.49,0.0,0.0,100.49,89.59
2026-05-08T16:00:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4245,0.8378,0.4133,100.49,0.0,0.0,100.49,89.41
2026-05-08T16:05:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4776,0.8829,0.4053,100.49,0.0,0.0,100.49,89.46
2026-05-08T16:10:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5307,0.9099,0.3792,100.49,0.0,0.0,100.49,89.49
2026-05-08T16:15:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.514,0.9189,0.4049,100.49,0.0,0.0,100.49,89.5
2026-05-08T16:20:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.6254,1.0,0.3746,100.49,0.0,0.0,100.49,89.72
2026-05-08T16:25:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4944,0.9032,0.4088,100.49,0.0,0.0,100.49,89.6
2026-05-08T16:30:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4833,0.9274,0.4441,100.49,0.0,0.0,100.49,89.63
2026-05-08T16:35:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4916,0.9032,0.4116,100.49,0.0,0.0,100.49,89.6
2026-05-08T16:40:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5529,0.9919,0.439,100.49,0.0,0.0,100.49,89.71
2026-05-08T16:45:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4581,0.8871,0.429,100.49,0.0,0.0,100.49,89.58
2026-05-08T16:50:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.4581,0.879,0.4209,100.49,0.0,0.0,100.49,89.57
2026-05-08T16:55:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5084,0.8952,0.3868,100.49,0.0,0.0,100.49,89.59
2026-05-08T17:00:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5947,1.0,0.4053,100.49,0.0,0.0,100.49,89.75
2026-05-08T17:05:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5056,0.9397,0.4341,100.49,0.0,0.0,100.49,89.68
2026-05-08T17:10:00+00:00,SOLUSDT,HOLD,MAX_TRADES_DAY,0.5418,1.0,0.4582,100.49,0.0,0.0,100.49,89.79
