ts,structure,adx,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-08T12:25:00+00:00,RANGE,29.0,NO_TRADE,RANGE_STRUCTURE,88.57,88.76,88.52,88.71,0,0,0,0,100.65
2026-05-08T12:30:00+00:00,RANGE,27.7,NO_TRADE,RANGE_STRUCTURE,88.72,88.87,88.48,88.66,0,0,0,0,100.65
2026-05-08T12:35:00+00:00,RANGE,26.8,NO_TRADE,RANGE_STRUCTURE,88.66,88.69,88.59,88.61,0,0,0,0,100.65
2026-05-08T12:40:00+00:00,RANGE,25.9,NO_TRADE,RANGE_STRUCTURE,88.62,88.75,88.61,88.73,0,0,0,0,100.65
2026-05-08T12:45:00+00:00,RANGE,25.8,NO_TRADE,RANGE_STRUCTURE,88.73,88.74,88.57,88.57,0,0,0,0,100.65
2026-05-08T12:50:00+00:00,RANGE,25.5,NO_TRADE,RANGE_STRUCTURE,88.57,88.59,88.41,88.55,0,0,0,0,100.65
2026-05-08T12:55:00+00:00,RANGE,24.3,NO_TRADE,RANGE_STRUCTURE,88.55,88.62,88.37,88.46,0,0,0,0,100.65
2026-05-08T13:00:00+00:00,RANGE,22.6,NO_TRADE,RANGE_STRUCTURE,88.47,88.56,88.42,88.51,0,0,0,0,100.65
2026-05-08T13:05:00+00:00,RANGE,20.7,NO_TRADE,RANGE_STRUCTURE,88.5,88.55,88.29,88.41,0,0,0,0,100.65
2026-05-08T13:10:00+00:00,RANGE,19.6,NO_TRADE,ADX_TOO_LOW(19.6),88.4,88.48,88.17,88.28,0,0,0,0,100.65
2026-05-08T13:15:00+00:00,RANGE,19.3,NO_TRADE,ADX_TOO_LOW(19.3),88.29,88.44,88.29,88.39,0,0,0,0,100.65
2026-05-08T13:20:00+00:00,RANGE,19.2,NO_TRADE,ADX_TOO_LOW(19.2),88.38,88.5,88.38,88.5,0,0,0,0,100.65
2026-05-08T13:25:00+00:00,RANGE,19.4,NO_TRADE,ADX_TOO_LOW(19.4),88.5,88.5,88.28,88.29,0,0,0,0,100.65
2026-05-08T13:30:00+00:00,RANGE,19.9,NO_TRADE,ADX_TOO_LOW(19.9),88.3,88.51,88.27,88.5,0,0,0,0,100.65
2026-05-08T13:35:00+00:00,RANGE,21.4,NO_TRADE,RANGE_STRUCTURE,88.5,88.53,88.13,88.14,0,0,0,0,100.65
2026-05-08T13:40:00+00:00,RANGE,22.4,NO_TRADE,RANGE_STRUCTURE,88.14,88.16,88.01,88.11,0,0,0,0,100.65
2026-05-08T13:45:00+00:00,BEARISH,23.3,NO_TRADE,NO_BREAKOUT,88.11,88.39,88.11,88.29,0,0,0,0,100.65
2026-05-08T13:50:00+00:00,BEARISH,22.0,NO_TRADE,NO_BREAKOUT,88.3,88.42,88.27,88.28,0,0,0,0,100.65
2026-05-08T13:55:00+00:00,BEARISH,20.1,NO_TRADE,NO_BREAKOUT,88.28,88.35,88.26,88.34,0,0,0,0,100.65
2026-05-08T14:00:00+00:00,BEARISH,18.9,NO_TRADE,ADX_TOO_LOW(18.9),88.34,88.62,88.34,88.62,0,0,0,0,100.65
2026-05-08T14:05:00+00:00,BEARISH,19.3,NO_TRADE,ADX_TOO_LOW(19.3),88.61,88.82,88.58,88.76,0,0,0,0,100.65
2026-05-08T14:10:00+00:00,BEARISH,21.0,NO_TRADE,NO_BREAKOUT,88.76,88.86,88.68,88.82,0,0,0,0,100.65
2026-05-08T14:15:00+00:00,BEARISH,22.9,NO_TRADE,NO_BREAKOUT,88.83,89.36,88.79,89.3,0,0,0,0,100.65
2026-05-08T14:20:00+00:00,BEARISH,25.4,NO_TRADE,NO_BREAKOUT,89.3,89.37,89.15,89.36,0,0,0,0,100.65
2026-05-08T14:25:00+00:00,BEARISH,27.2,NO_TRADE,NO_BREAKOUT,89.37,89.38,89.05,89.05,0,0,0,0,100.65
2026-05-08T14:30:00+00:00,BEARISH,28.3,NO_TRADE,NO_BREAKOUT,89.05,89.11,88.64,89.09,0,0,0,0,100.65
2026-05-08T14:35:00+00:00,RANGE,27.8,NO_TRADE,RANGE_STRUCTURE,89.09,89.23,88.86,89.21,0,0,0,0,100.65
2026-05-08T14:40:00+00:00,BULLISH,27.0,NO_TRADE,NO_BREAKOUT,89.2,89.24,89.11,89.22,0,0,0,0,100.65
2026-05-08T14:45:00+00:00,BULLISH,26.3,NO_TRADE,NO_BREAKOUT,89.22,89.23,89.07,89.13,0,0,0,0,100.65
2026-05-08T14:50:00+00:00,BULLISH,24.5,NO_TRADE,NO_BREAKOUT,89.13,89.24,89.03,89.24,0,0,0,0,100.65
2026-05-08T14:55:00+00:00,BULLISH,22.0,NO_TRADE,NO_BREAKOUT,89.24,89.24,89.04,89.15,0,0,0,0,100.65
2026-05-08T15:00:00+00:00,BULLISH,21.6,NO_TRADE,NO_BREAKOUT,89.16,89.29,88.95,88.97,0,0,0,0,100.65
2026-05-08T15:05:00+00:00,BULLISH,21.0,NO_TRADE,NO_BREAKOUT,88.96,89.07,88.85,88.95,0,0,0,0,100.65
2026-05-08T15:10:00+00:00,RANGE,20.4,NO_TRADE,RANGE_STRUCTURE,88.95,89.08,88.84,88.9,0,0,0,0,100.65
2026-05-08T15:15:00+00:00,RANGE,19.7,NO_TRADE,ADX_TOO_LOW(19.7),88.9,88.93,88.66,88.7,0,0,0,0,100.65
2026-05-08T15:20:00+00:00,RANGE,19.0,NO_TRADE,ADX_TOO_LOW(19.0),88.7,88.84,88.44,88.48,0,0,0,0,100.65
2026-05-08T15:25:00+00:00,RANGE,19.0,NO_TRADE,ADX_TOO_LOW(19.0),88.48,88.59,88.43,88.59,0,0,0,0,100.65
2026-05-08T15:30:00+00:00,RANGE,17.5,NO_TRADE,ADX_TOO_LOW(17.5),88.6,88.82,88.46,88.82,0,0,0,0,100.65
2026-05-08T15:35:00+00:00,RANGE,14.6,NO_TRADE,ADX_TOO_LOW(14.6),88.82,89.07,88.76,89.06,0,0,0,0,100.65
2026-05-08T15:40:00+00:00,RANGE,12.2,NO_TRADE,ADX_TOO_LOW(12.2),89.06,89.3,89.02,89.18,0,0,0,0,100.65
2026-05-08T15:45:00+00:00,RANGE,12.8,NO_TRADE,ADX_TOO_LOW(12.8),89.18,89.37,89.14,89.25,0,0,0,0,100.65
2026-05-08T15:50:00+00:00,RANGE,13.3,NO_TRADE,ADX_TOO_LOW(13.3),89.25,89.51,89.25,89.5,0,0,0,0,100.65
2026-05-08T15:55:00+00:00,RANGE,14.2,NO_TRADE,ADX_TOO_LOW(14.2),89.51,89.6,89.47,89.59,0,0,0,0,100.65
2026-05-08T16:00:00+00:00,RANGE,15.5,NO_TRADE,ADX_TOO_LOW(15.5),89.6,89.64,89.34,89.41,0,0,0,0,100.65
2026-05-08T16:05:00+00:00,RANGE,16.4,NO_TRADE,ADX_TOO_LOW(16.4),89.41,89.58,89.38,89.46,0,0,0,0,100.65
2026-05-08T16:10:00+00:00,RANGE,17.3,NO_TRADE,ADX_TOO_LOW(17.3),89.45,89.54,89.42,89.49,0,0,0,0,100.65
2026-05-08T16:15:00+00:00,RANGE,18.6,NO_TRADE,ADX_TOO_LOW(18.6),89.48,89.6,89.39,89.5,0,0,0,0,100.65
2026-05-08T16:20:00+00:00,RANGE,20.1,NO_TRADE,RANGE_STRUCTURE,89.5,89.72,89.43,89.72,0,0,0,0,100.65
2026-05-08T16:25:00+00:00,RANGE,22.1,NO_TRADE,RANGE_STRUCTURE,89.72,89.79,89.57,89.6,0,0,0,0,100.65
2026-05-08T16:30:00+00:00,RANGE,23.4,NO_TRADE,RANGE_STRUCTURE,89.6,89.65,89.44,89.63,0,0,0,0,100.65
2026-05-08T16:35:00+00:00,RANGE,23.0,NO_TRADE,RANGE_STRUCTURE,89.62,89.73,89.53,89.6,0,0,0,0,100.65
2026-05-08T16:40:00+00:00,RANGE,22.9,NO_TRADE,RANGE_STRUCTURE,89.59,89.73,89.53,89.71,0,0,0,0,100.65
2026-05-08T16:45:00+00:00,RANGE,24.2,NO_TRADE,RANGE_STRUCTURE,89.72,89.76,89.55,89.58,0,0,0,0,100.65
2026-05-08T16:50:00+00:00,RANGE,25.8,NO_TRADE,RANGE_STRUCTURE,89.57,89.74,89.51,89.57,0,0,0,0,100.65
2026-05-08T16:55:00+00:00,BEARISH,26.2,NO_TRADE,NO_BREAKOUT,89.58,89.7,89.5,89.59,0,0,0,0,100.65
2026-05-08T17:00:00+00:00,BEARISH,26.3,NO_TRADE,NO_BREAKOUT,89.6,89.79,89.56,89.75,0,0,0,0,100.65
2026-05-08T17:05:00+00:00,RANGE,26.4,NO_TRADE,RANGE_STRUCTURE,89.75,89.85,89.67,89.68,0,0,0,0,100.65
2026-05-08T17:10:00+00:00,RANGE,26.5,NO_TRADE,RANGE_STRUCTURE,89.69,89.82,89.6,89.79,0,0,0,0,100.65
2026-05-08T17:15:00+00:00,RANGE,26.7,NO_TRADE,RANGE_STRUCTURE,89.78,90.0,89.76,89.99,0,0,0,0,100.65
2026-05-08T17:20:00+00:00,RANGE,27.7,NO_TRADE,RANGE_STRUCTURE,89.99,90.09,89.92,89.97,0,0,0,0,100.65
2026-05-08T17:25:00+00:00,RANGE,29.1,NO_TRADE,RANGE_STRUCTURE,89.97,90.34,89.96,90.32,0,0,0,0,100.65
2026-05-08T17:30:00+00:00,RANGE,30.9,NO_TRADE,RANGE_STRUCTURE,90.32,91.77,90.32,91.61,0,0,0,0,100.65
2026-05-08T17:35:00+00:00,RANGE,34.2,NO_TRADE,RANGE_STRUCTURE,91.61,91.95,91.47,91.88,0,0,0,0,100.65
2026-05-08T17:40:00+00:00,RANGE,37.3,NO_TRADE,RANGE_STRUCTURE,91.89,91.94,91.48,91.51,0,0,0,0,100.65
2026-05-08T17:45:00+00:00,BULLISH,41.3,NO_TRADE,NO_BREAKOUT,91.52,91.78,91.48,91.76,0,0,0,0,100.65
2026-05-08T17:50:00+00:00,BULLISH,45.0,NO_TRADE,NO_BREAKOUT,91.77,91.83,91.6,91.78,0,0,0,0,100.65
2026-05-08T17:55:00+00:00,BULLISH,48.7,NO_TRADE,NO_BREAKOUT,91.78,91.86,91.52,91.65,0,0,0,0,100.65
2026-05-08T18:00:00+00:00,BULLISH,51.9,NO_TRADE,NO_BREAKOUT,91.66,92.04,91.65,91.77,0,0,0,0,100.65
2026-05-08T18:05:00+00:00,BULLISH,55.5,NO_TRADE,NO_BREAKOUT,91.78,91.81,91.7,91.77,0,0,0,0,100.65
2026-05-08T18:10:00+00:00,BULLISH,59.1,NO_TRADE,NO_BREAKOUT,91.78,91.91,91.77,91.89,0,0,0,0,100.65
2026-05-08T18:15:00+00:00,BULLISH,62.4,NO_TRADE,INVALID_PLAN(rr=1.0),91.89,92.28,91.79,92.14,0,0,0,0,100.65
2026-05-08T18:20:00+00:00,BULLISH,65.8,NO_TRADE,INVALID_PLAN(rr=1.0),92.13,92.34,92.1,92.26,0,0,0,0,100.65
2026-05-08T18:25:00+00:00,BULLISH,69.8,NO_TRADE,NO_BREAKOUT,92.26,92.42,92.18,92.3,0,0,0,0,100.65
2026-05-08T18:30:00+00:00,BULLISH,73.0,NO_TRADE,INVALID_PLAN(rr=1.0),92.29,92.56,92.26,92.48,0,0,0,0,100.65
2026-05-08T18:35:00+00:00,BULLISH,76.0,NO_TRADE,NO_BREAKOUT,92.49,92.56,92.31,92.54,0,0,0,0,100.65
2026-05-08T18:40:00+00:00,BULLISH,78.3,NO_TRADE,NO_ZONE,92.53,92.55,92.26,92.31,0,0,0,0,100.65
2026-05-08T18:45:00+00:00,BULLISH,78.3,NO_TRADE,NO_BREAKOUT,92.31,92.46,92.29,92.34,0,0,0,0,100.65
2026-05-08T18:50:00+00:00,BULLISH,78.2,NO_TRADE,NO_BREAKOUT,92.35,92.55,92.32,92.46,0,0,0,0,100.65
2026-05-08T18:55:00+00:00,BULLISH,78.2,NO_TRADE,NO_ZONE,92.46,92.47,92.29,92.32,0,0,0,0,100.65
2026-05-08T19:00:00+00:00,BULLISH,78.0,NO_TRADE,NO_ZONE,92.32,92.32,92.04,92.07,0,0,0,0,100.65
2026-05-08T19:05:00+00:00,BULLISH,75.9,NO_TRADE,INVALID_PLAN(rr=1.0),92.07,92.47,92.07,92.4,0,0,0,0,100.65
2026-05-08T19:10:00+00:00,BULLISH,74.6,NO_TRADE,NO_BREAKOUT,92.41,92.45,92.35,92.4,0,0,0,0,100.65
2026-05-08T19:15:00+00:00,BULLISH,73.1,NO_TRADE,INVALID_PLAN(rr=1.0),92.41,92.75,92.41,92.69,0,0,0,0,100.65
2026-05-08T19:20:00+00:00,BULLISH,72.2,NO_TRADE,NO_ZONE,92.69,92.77,92.5,92.5,0,0,0,0,100.65
2026-05-08T19:25:00+00:00,BULLISH,71.2,NO_TRADE,INVALID_PLAN(rr=1.0),92.5,92.76,92.5,92.75,0,0,0,0,100.65
2026-05-08T19:30:00+00:00,BULLISH,69.9,NO_TRADE,NO_ZONE,92.75,92.8,92.58,92.6,0,0,0,0,100.65
2026-05-08T19:35:00+00:00,BULLISH,68.6,NO_TRADE,NO_ZONE,92.6,92.66,92.44,92.45,0,0,0,0,100.65
2026-05-08T19:40:00+00:00,BULLISH,66.3,NO_TRADE,NO_BREAKOUT,92.45,92.57,92.42,92.48,0,0,0,0,100.65
2026-05-08T19:45:00+00:00,BULLISH,63.6,NO_TRADE,NO_BREAKOUT,92.48,92.6,92.45,92.53,0,0,0,0,100.65
2026-05-08T19:50:00+00:00,BULLISH,61.1,NO_TRADE,NO_BREAKOUT,92.54,92.62,92.52,92.56,0,0,0,0,100.65
