timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T20:35:00Z,LINKUSDT,5m,10.33000000,10.34000000,10.32000000,10.32000000,21476.53000000,0.4516,0.0000,NEUTRAL,0.0
2026-05-08T20:40:00Z,LINKUSDT,5m,10.31000000,10.32000000,10.30000000,10.32000000,23325.56000000,0.4758,0.0000,NEUTRAL,0.0
2026-05-08T20:45:00Z,LINKUSDT,5m,10.32000000,10.32000000,10.30000000,10.32000000,10369.73000000,0.5000,0.0000,NEUTRAL,0.0
2026-05-08T20:50:00Z,LINKUSDT,5m,10.31000000,10.32000000,10.29000000,10.30000000,8487.15000000,0.4029,0.0000,NEUTRAL,0.0
2026-05-08T20:55:00Z,LINKUSDT,5m,10.30000000,10.31000000,10.29000000,10.31000000,2594.58000000,0.5000,0.0909,NEUTRAL,0.0
2026-05-08T21:00:00Z,LINKUSDT,5m,10.31000000,10.32000000,10.29000000,10.32000000,5126.07000000,0.5727,0.2500,NEUTRAL,0.0
2026-05-08T21:05:00Z,LINKUSDT,5m,10.31000000,10.33000000,10.31000000,10.32000000,31098.31000000,0.5242,0.2857,NEUTRAL,0.0
2026-05-08T21:10:00Z,LINKUSDT,5m,10.32000000,10.34000000,10.31000000,10.31000000,40546.80000000,0.4515,0.1429,NEUTRAL,0.0
2026-05-08T21:15:00Z,LINKUSDT,5m,10.32000000,10.34000000,10.31000000,10.33000000,14580.15000000,0.5726,0.4286,NEUTRAL,0.0
2026-05-08T21:20:00Z,LINKUSDT,5m,10.33000000,10.34000000,10.32000000,10.33000000,3104.10000000,0.5484,0.4286,NEUTRAL,0.0
2026-05-08T21:25:00Z,LINKUSDT,5m,10.33000000,10.34000000,10.31000000,10.32000000,9979.51000000,0.4516,0.2857,NEUTRAL,0.0
2026-05-08T21:30:00Z,LINKUSDT,5m,10.32000000,10.34000000,10.32000000,10.34000000,8025.50000000,0.5725,0.5714,NEUTRAL,0.0
2026-05-08T21:35:00Z,LINKUSDT,5m,10.34000000,10.36000000,10.33000000,10.34000000,26999.58000000,0.5484,0.5714,NEUTRAL,0.0
2026-05-08T21:40:00Z,LINKUSDT,5m,10.35000000,10.37000000,10.34000000,10.36000000,14978.02000000,0.5965,1.0000,NEUTRAL,0.0
2026-05-08T21:45:00Z,LINKUSDT,5m,10.37000000,10.37000000,10.34000000,10.35000000,5557.95000000,0.5000,0.8333,NEUTRAL,0.0
2026-05-08T21:50:00Z,LINKUSDT,5m,10.36000000,10.37000000,10.35000000,10.36000000,6104.23000000,0.5241,1.0000,NEUTRAL,0.0
2026-05-08T21:55:00Z,LINKUSDT,5m,10.35000000,10.36000000,10.35000000,10.36000000,2045.53000000,0.5241,1.0000,NEUTRAL,0.0
2026-05-08T22:00:00Z,LINKUSDT,5m,10.35000000,10.38000000,10.35000000,10.38000000,13309.35000000,0.5963,1.0000,NEUTRAL,0.0
2026-05-08T22:05:00Z,LINKUSDT,5m,10.38000000,10.39000000,10.37000000,10.38000000,8933.53000000,0.5482,1.0000,NEUTRAL,0.0
2026-05-08T22:10:00Z,LINKUSDT,5m,10.38000000,10.39000000,10.36000000,10.39000000,5722.39000000,0.5481,1.0000,NEUTRAL,0.0
2026-05-08T22:15:00Z,LINKUSDT,5m,10.39000000,10.39000000,10.36000000,10.36000000,11185.95000000,0.3794,0.6667,NEUTRAL,0.0
2026-05-08T22:20:00Z,LINKUSDT,5m,10.36000000,10.37000000,10.35000000,10.36000000,10728.10000000,0.4276,0.6667,NEUTRAL,0.0
2026-05-08T22:25:00Z,LINKUSDT,5m,10.36000000,10.37000000,10.35000000,10.35000000,10507.21000000,0.4517,0.5556,NEUTRAL,0.0
2026-05-08T22:30:00Z,LINKUSDT,5m,10.35000000,10.36000000,10.34000000,10.36000000,16406.02000000,0.5241,0.6667,NEUTRAL,0.0
2026-05-08T22:35:00Z,LINKUSDT,5m,10.36000000,10.37000000,10.35000000,10.37000000,1977.46000000,0.5723,0.7500,NEUTRAL,0.0
2026-05-08T22:40:00Z,LINKUSDT,5m,10.36000000,10.37000000,10.35000000,10.37000000,11695.71000000,0.5241,0.7500,NEUTRAL,0.0
