timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T12:35:00Z,DOGEUSDT,5m,0.10736000,0.10741000,0.10725000,0.10728000,2074413.00000000,0.4631,0.2647,NEUTRAL,0.0
2026-05-08T12:40:00Z,DOGEUSDT,5m,0.10727000,0.10732000,0.10719000,0.10723000,2034216.00000000,0.4584,0.1176,NEUTRAL,0.0
2026-05-08T12:45:00Z,DOGEUSDT,5m,0.10723000,0.10724000,0.10686000,0.10686000,2877125.00000000,0.3169,0.0000,NEUTRAL,0.0
2026-05-08T12:50:00Z,DOGEUSDT,5m,0.10685000,0.10691000,0.10658000,0.10690000,8155077.00000000,0.4328,0.0597,NEUTRAL,0.0
2026-05-08T12:55:00Z,DOGEUSDT,5m,0.10689000,0.10696000,0.10658000,0.10669000,3248740.00000000,0.4118,0.0000,NEUTRAL,0.0
2026-05-08T13:00:00Z,DOGEUSDT,5m,0.10669000,0.10693000,0.10665000,0.10679000,2292354.00000000,0.4977,0.1190,NEUTRAL,0.0
2026-05-08T13:05:00Z,DOGEUSDT,5m,0.10679000,0.10686000,0.10654000,0.10661000,4029837.00000000,0.4396,0.0000,NEUTRAL,0.0
2026-05-08T13:10:00Z,DOGEUSDT,5m,0.10661000,0.10669000,0.10629000,0.10637000,4626718.00000000,0.3463,0.0000,NEUTRAL,0.0
2026-05-08T13:15:00Z,DOGEUSDT,5m,0.10638000,0.10661000,0.10638000,0.10650000,2502628.00000000,0.5047,0.1121,NEUTRAL,0.0
2026-05-08T13:20:00Z,DOGEUSDT,5m,0.10650000,0.10665000,0.10650000,0.10665000,2123272.00000000,0.5999,0.2414,NEUTRAL,0.0
2026-05-08T13:25:00Z,DOGEUSDT,5m,0.10665000,0.10670000,0.10635000,0.10641000,2324671.00000000,0.4232,0.0345,NEUTRAL,0.0
2026-05-08T13:30:00Z,DOGEUSDT,5m,0.10642000,0.10671000,0.10638000,0.10668000,1760613.00000000,0.5697,0.2672,NEUTRAL,0.0
2026-05-08T13:35:00Z,DOGEUSDT,5m,0.10668000,0.10679000,0.10649000,0.10651000,2652207.00000000,0.4837,0.1373,NEUTRAL,0.0
2026-05-08T13:40:00Z,DOGEUSDT,5m,0.10650000,0.10658000,0.10642000,0.10650000,4476629.00000000,0.4558,0.1275,NEUTRAL,0.0
