timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-08T19:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5297,0.7791,NEUTRAL,0.0,0.0,0.24314602,58.54195,0.0,96.64
2026-05-08T19:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5297,0.7794,NEUTRAL,0.0,0.0,0.23934987,56.964717,0.0,96.64
2026-05-08T20:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.3918,0.4559,NEUTRAL,0.0,0.0,0.24653917,54.818435,0.0,96.64
2026-05-08T20:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4188,0.3971,NEUTRAL,0.0,0.0,0.2453578,51.99814,0.0,96.64
2026-05-08T20:10:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5325,0.5147,NEUTRAL,0.0,0.0,0.23640367,49.476757,0.0,96.64
2026-05-08T20:15:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.435,0.2794,NEUTRAL,0.0,0.0,0.23523198,46.594354,0.0,96.64
2026-05-08T20:20:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5757,0.6029,NEUTRAL,0.0,0.0,0.23842969,43.917837,0.0,96.64
2026-05-08T20:25:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5595,0.6029,NEUTRAL,0.0,0.0,0.22854186,41.4325,0.0,96.64
2026-05-08T20:30:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4946,0.5882,NEUTRAL,0.0,0.0,0.23150316,38.849962,0.0,96.64
2026-05-08T20:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4486,0.4559,NEUTRAL,0.0,0.0,0.2256815,36.451892,0.0,96.64
2026-05-08T20:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4594,0.4118,NEUTRAL,0.0,0.0,0.21813282,34.490415,0.0,96.64
2026-05-08T20:45:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.481,0.1429,NEUTRAL,0.0,0.0,0.21040905,32.669044,0.0,96.64
2026-05-08T20:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.3752,0.0,NEUTRAL,0.0,0.0,0.2118084,32.132539,0.0,96.64
2026-05-08T20:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4403,0.0,NEUTRAL,0.0,0.0,0.20596495,32.078535,0.0,96.64
2026-05-08T21:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5434,0.125,NEUTRAL,0.0,0.0,0.20268174,31.25767,0.0,96.64
2026-05-08T21:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.3531,0.0,NEUTRAL,0.0,0.0,0.21606161,31.503832,0.0,96.64
