ts,session,structure,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-07T13:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.57,89.57,89.29,89.3,0,0,0,0,100.0
2026-05-07T13:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.3,89.36,89.04,89.12,0,0,0,0,100.0
2026-05-07T13:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.13,89.45,89.12,89.39,0,0,0,0,100.0
2026-05-07T13:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.39,89.54,89.33,89.43,0,0,0,0,100.0
2026-05-07T13:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.42,89.42,89.18,89.25,0,0,0,0,100.0
2026-05-07T13:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.25,89.25,89.02,89.17,0,0,0,0,100.0
2026-05-07T13:35:00+00:00,CRYPTO,BEARISH,PLACE_SELL_STOP,TRADE_PLACED_SELL_STOP_RR1.0,89.18,89.24,88.97,89.0,89.07,89.04002,89.04,1.0,100.0
2026-05-07T13:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.0,89.11,88.92,88.93,0,0,0,0,102.0
2026-05-07T13:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,88.93,89.03,88.38,88.58,0,0,0,0,102.0
2026-05-07T13:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.57,88.76,88.44,88.68,0,0,0,0,102.0
2026-05-07T13:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.69,88.79,88.61,88.68,0,0,0,0,102.0
2026-05-07T14:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.67,88.73,88.51,88.57,0,0,0,0,102.0
2026-05-07T14:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.58,88.65,88.47,88.57,0,0,0,0,102.0
2026-05-07T14:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.58,88.91,88.55,88.88,0,0,0,0,102.0
2026-05-07T14:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.88,88.89,88.49,88.54,0,0,0,0,102.0
2026-05-07T14:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.53,88.6,88.44,88.52,0,0,0,0,102.0
2026-05-07T14:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.51,88.62,88.47,88.5,0,0,0,0,102.0
2026-05-07T14:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.5,88.55,88.18,88.2,0,0,0,0,102.0
2026-05-07T14:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.2,88.23,87.83,88.0,0,0,0,0,102.0
2026-05-07T14:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.0,88.08,87.84,88.01,0,0,0,0,102.0
2026-05-07T14:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.01,88.19,87.96,88.1,0,0,0,0,102.0
2026-05-07T14:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.11,88.3,88.11,88.24,0,0,0,0,102.0
2026-05-07T14:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.24,88.3,88.06,88.15,0,0,0,0,102.0
2026-05-07T15:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.15,88.33,88.07,88.27,0,0,0,0,102.0
2026-05-07T15:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.28,88.49,88.08,88.48,0,0,0,0,102.0
2026-05-07T15:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.47,88.5,88.3,88.36,0,0,0,0,102.0
